invoiceStatus,hasInvoice,id,product id,product group,product name,type,priceQuantity,priceCurrency,priceVolume,quantity,volume,status,containerId,invoiceId,Invoice_Numnber,Container_Number,dateOfLoading,dateOfDelivery,taxRate,description,followUpStatus,elementId,containerOperationQualityId,value,name,country,logisticCostPerTon,endDate,harold_number
DRAFT,TRUE,372,134,Glas,Clear glass,BUY,23,EUR,T,5.5,T,PENDING,3206,152,SU23-WFR-0-000-012,CT2023-01-0003096,13/01/2023 11:02,13/01/2023 11:03,,,DELIVERED,,3207,PAPREC FRANCE,Company T,France,,31/01/2023 23:59,S2023-01-0-000-396
DRAFT,TRUE,515,25,Glas,Mixed glass,BUY,18,EUR,T,6.340000153,T,PENDING,3233,152,SU23-WFR-0-000-012,CT2023-01-0003123,16/01/2023 14:00,17/01/2023 14:03,,,DELIVERED,,3234,PAPREC FRANCE,Company T,France,,31/01/2023 23:59,S2023-01-0-000-396
DRAFT,TRUE,368,134,Glas,Clear glass,BUY,23,EUR,T,5.619999886,T,PENDING,3172,152,SU23-WFR-0-000-012,CT2023-01-0003062,13/01/2023 08:10,19/01/2023 08:19,,,DELIVERED,,3173,PAPREC FRANCE,Company T,France,,31/01/2023 23:59,S2023-01-0-000-396
DRAFT,TRUE,967,135,Glas,Green glass,BUY,18,EUR,T,7.139999866,T,PENDING,3349,152,SU23-WFR-0-000-012,CT2023-01-0003239,24/01/2023 15:30,27/01/2023 14:59,,,DELIVERED,,3350,PAPREC FRANCE,Company T,France,,31/01/2023 23:59,S2023-01-0-000-396
DRAFT,TRUE,1756,168,Prestation,Pick-up,BUY,-97,EUR,Unit,1,Unit,PENDING,3284,149,IN23-WFR-0-000-005,CT2023-01-0003174,16/01/2023 13:04,17/01/2023 13:28,0.2,,PLANNED,,3285,PAPREC FRANCE,Company T,France,,31/01/2023 23:59,S2023-01-0-000-394
DRAFT,TRUE,1748,168,Prestation,Pick-up,BUY,-97,EUR,Unit,1,Unit,PENDING,3227,149,IN23-WFR-0-000-005,CT2023-01-0003117,13/01/2023 11:20,13/01/2023 11:38,0.2,,PLANNED,,3228,PAPREC FRANCE,Company T,France,,31/01/2023 23:59,S2023-01-0-000-394
DRAFT,TRUE,1727,6,Papier,Mixed paper from department stores,BUY,10,EUR,T,1.48,T,PENDING,2879,143,SU23-0-000-064,CT2023-01-0002769,02/01/2023 10:00,02/01/2023 10:17,0.19,,PLANNED,,2880,FEUERWEHR LEUTESHEIM H. Reinhard Hummel,Company T1,Deutschland,,31/01/2023 23:59,S2022-12-0-000-361
DRAFT,TRUE,603,6,Papier,Mixed paper from department stores,BUY,37,EUR,T,24.27000046,T,PENDING,3128,66,SU23-0-000-026,CT2023-01-0003018,16/01/2023 13:48,16/01/2023 13:48,0.189999998,,LOADED,,3130,SCHAAL & MÜLLER,Company U,Deutschland,,31/01/2023 23:59,S2023-01-0-000-378
DRAFT,TRUE,905,177,Plastik,Polyethylene film from Burda,BUY,0,EUR,T,1.03,T,PENDING,3342,136,SU23-0-000-061,CT2023-01-0003232,23/01/2023 11:23,23/01/2023 11:33,0.19,,PLANNED,,3343,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2023-01-0-000-395
DRAFT,TRUE,757,177,Plastik,Polyethylene film from Burda,BUY,0,EUR,T,2.059999943,T,PENDING,3342,100,SU23-0-000-039,CT2023-01-0003232,23/01/2023 11:23,23/01/2023 11:33,,,DELIVERED,,3343,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2023-01-0-000-395
DRAFT,TRUE,1629,140,Other,Used wood with higher levels of contaminants and/or preservatives,BUY,-50,EUR,T,1.4,T,PENDING,2881,135,IN23-0-000-026,CT2023-01-0002771,02/01/2023 10:28,02/01/2023 10:37,0.19,,PLANNED,,2882,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2022-12-0-000-363
DRAFT,TRUE,198,140,Other,Used wood with higher levels of contaminants and/or preservatives,BUY,-50,EUR,T,1.399999976,T,PENDING,2881,98,IN23-0-000-016,CT2023-01-0002771,02/01/2023 10:28,02/01/2023 10:37,0.189999998,,DELIVERED,,2882,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2022-12-0-000-363
DRAFT,TRUE,907,177,Plastik,Polyethylene film from Burda,BUY,0,EUR,T,1.21,T,PENDING,2880,136,SU23-0-000-061,CT2023-01-0002770,02/01/2023 10:00,02/01/2023 10:26,0.19,,PLANNED,,2881,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2023-01-0-000-395
DRAFT,TRUE,194,177,Plastik,Polyethylene film from Burda,BUY,0,EUR,T,2.420000076,T,PENDING,2880,100,SU23-0-000-039,CT2023-01-0002770,02/01/2023 10:00,02/01/2023 10:26,,,DELIVERED,,2881,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2023-01-0-000-395
DRAFT,TRUE,1630,140,Other,Used wood with higher levels of contaminants and/or preservatives,BUY,-50,EUR,T,2.54,T,PENDING,3314,135,IN23-0-000-026,CT2023-01-0003204,23/01/2023 13:10,23/01/2023 13:11,0.19,,PLANNED,,3315,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2022-12-0-000-363
DRAFT,TRUE,765,140,Other,Used wood with higher levels of contaminants and/or preservatives,BUY,-50,EUR,T,2.539999962,T,PENDING,3314,98,IN23-0-000-016,CT2023-01-0003204,23/01/2023 13:10,23/01/2023 13:11,0.189999998,,DELIVERED,,3315,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2022-12-0-000-363
DRAFT,TRUE,1653,140,Other,Used wood with higher levels of contaminants and/or preservatives,BUY,-50,EUR,T,1.96,T,PENDING,3458,135,IN23-0-000-026,CT2023-01-0003348,27/01/2023 11:00,27/01/2023 11:03,0.19,,PLANNED,,3459,BURDA DRUCK GmbH,Company V,Deutschland,,31/01/2023 23:59,S2022-12-0-000-363
DRAFT,TRUE,2691,15,Papier,Grey board,BUY,80,EUR,T,19.88,T,PENDING,3251,218,SU23-WFR-0-000-013,CT2023-01-0003141,07/02/2023 14:12,07/02/2023 14:12,0.2,,LOADED,,3251,SCHROLL PFASTATT,Company X,France,16.8,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,2695,15,Papier,Grey board,BUY,80,EUR,T,21.5,T,PENDING,3250,218,SU23-WFR-0-000-013,CT2023-01-0003140,06/02/2023 14:07,06/02/2023 14:08,0.2,,LOADED,,3250,SCHROLL PFASTATT,Company X,France,16.8,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,2697,15,Papier,Grey board,BUY,80,EUR,T,24.3,T,PENDING,3249,218,SU23-WFR-0-000-013,CT2023-01-0003139,27/01/2023 13:56,30/01/2023 13:56,0.2,,LOADED,,3252,SCHROLL PFASTATT,Company X,France,16.8,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,749,15,Papier,Grey board,BUY,80,EUR,T,21.71999931,T,PENDING,2874,91,SU23-WFR-0-000-011,CT2023-01-0002764,11/01/2023 10:10,11/01/2023 10:10,0.189999998,,LOADED,,2878,SCHROLL PFASTATT,Company X,France,16.79999924,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,752,15,Papier,Grey board,BUY,80,EUR,T,21.97999954,T,PENDING,2875,91,SU23-WFR-0-000-011,CT2023-01-0002765,12/01/2023 10:22,12/01/2023 10:23,0.189999998,,LOADED,,2875,SCHROLL PFASTATT,Company X,France,16.8,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,747,15,Papier,Grey board,BUY,80,EUR,T,22.31999969,T,PENDING,2876,91,SU23-WFR-0-000-011,CT2023-01-0002766,13/01/2023 11:28,13/01/2023 11:28,0.189999998,,LOADED,,2876,SCHROLL PFASTATT,Company X,France,16.8,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,751,15,Papier,Grey board,BUY,80,EUR,T,22.20000076,T,PENDING,2877,91,SU23-WFR-0-000-011,CT2023-01-0002767,16/01/2023 11:37,16/01/2023 11:37,0.189999998,,LOADED,,2877,SCHROLL PFASTATT,Company X,France,16.8,31/01/2023 23:59,S2023-01-0-000-380
DRAFT,TRUE,741,152,Papier,Security paper,BUY,25,EUR,T,18.02000046,T,PENDING,3228,90,SU23-WFR-0-000-010,CT2023-01-0003118,17/01/2023 13:11,18/01/2023 13:11,,,LOADED,,3229,SCHROLL PFASTATT,Company X,France,30,31/01/2023 23:59,S2022-12-0-000-368
DRAFT,TRUE,3206,15,Papier,Grey board,BUY,80,EUR,T,19.16,T,PENDING,3411,290,SU23-WFR-0-000-017,CT2023-01-0003301,01/02/2023 15:27,01/02/2023 15:27,0,,LOADED,,3417,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3208,15,Papier,Grey board,BUY,80,EUR,T,20.38,T,PENDING,3412,290,SU23-WFR-0-000-017,CT2023-01-0003302,02/02/2023 15:31,02/02/2023 15:31,0,,LOADED,,3412,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3218,15,Papier,Grey board,BUY,80,EUR,T,21.32,T,PENDING,3415,290,SU23-WFR-0-000-017,CT2023-01-0003305,09/02/2023 12:04,09/02/2023 12:07,0,,LOADED,,3415,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3220,15,Papier,Grey board,BUY,80,EUR,T,23.7,T,PENDING,3416,290,SU23-WFR-0-000-017,CT2023-01-0003306,10/02/2023 12:04,10/02/2023 12:07,0,,LOADED,,3416,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3214,15,Papier,Grey board,BUY,80,EUR,T,20.46,T,PENDING,3413,290,SU23-WFR-0-000-017,CT2023-01-0003303,03/02/2023 15:34,03/02/2023 15:34,0,,LOADED,,3413,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3216,15,Papier,Grey board,BUY,80,EUR,T,25.26,T,PENDING,3414,290,SU23-WFR-0-000-017,CT2023-01-0003304,08/02/2023 12:04,08/02/2023 12:07,0,,LOADED,,3414,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,4494,15,Papier,Grey board,BUY,80,EUR,T,23.58,T,PENDING,3988,290,SU23-WFR-0-000-017,CT2023-02-0003878,17/02/2023 08:59,17/02/2023 08:59,0,,LOADED,,3991,SCHROLL PFASTATT,Company X,France,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,1302,156,Papier,Mixed paper from department stores (EUWID DE market price),BUY,64.95,EUR,T,25.15999985,T,PENDING,2763,226,SU23-0-000-102,CT2022-12-0002653,30/12/2022 00:00,05/01/2023 9:41,0.19,,LOADED,,2764,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,1167,156,Papier,Mixed paper from department stores (EUWID DE market price),BUY,64.95,EUR,T,25.28000069,T,PENDING,2764,226,SU23-0-000-102,CT2022-12-0002654,03/01/2023 9:52,04/01/2023 9:52,0.19,,LOADED,,2763,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,1223,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,24.86000061,T,PENDING,2887,225,SU23-0-000-101,CT2023-01-0002777,09/01/2023 14:48,10/01/2023 14:48,,,LOADED,,2891,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,,31/01/2023 23:59,S2023-01-0-000-382
DRAFT,TRUE,1238,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,25.72999954,T,PENDING,2890,225,SU23-0-000-101,CT2023-01-0002780,11/01/2023 15:03,12/01/2023 15:03,0.19,,LOADED,,2890,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,,31/01/2023 23:59,S2023-01-0-000-382
DRAFT,TRUE,1138,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,24.07999992,T,PENDING,2888,225,SU23-0-000-101,CT2023-01-0002778,09/01/2023 14:59,10/01/2023 14:59,0.19,,LOADED,,2888,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,,31/01/2023 23:59,S2023-01-0-000-382
DRAFT,TRUE,1300,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,25.39999962,T,PENDING,2889,225,SU23-0-000-101,CT2023-01-0002779,10/01/2023 15:01,11/01/2023 15:01,0.19,,LOADED,,2889,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,,31/01/2023 23:59,S2023-01-0-000-382
DRAFT,TRUE,290,158,Papier,Mixed paper from department stores (market price),BUY,46,EUR,T,24.39999962,T,PENDING,3024,224,SU23-0-000-100,CT2023-01-0002914,02/01/2023 13:32,03/01/2023 13:33,0.19,,DELIVERED,,3025,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,,31/01/2023 23:59,S2023-01-0-000-385
DRAFT,TRUE,1168,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,25.30999947,T,PENDING,3271,226,SU23-0-000-102,CT2023-01-0003161,25/01/2023 10:30,26/01/2023 10:30,0.19,,LOADED,,3271,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,2809,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,25.18,T,PENDING,3270,226,SU23-0-000-102,CT2023-01-0003160,24/01/2023 10:15,25/01/2023 10:15,0.19,,LOADED,,3274,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,2811,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,25.26,T,PENDING,3272,226,SU23-0-000-102,CT2023-01-0003162,26/01/2023 10:34,27/01/2023 10:35,0.19,,LOADED,,3272,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,1232,6,Papier,Mixed paper from department stores,BUY,46,EUR,T,24.20999908,T,PENDING,3067,226,SU23-0-000-102,CT2023-01-0002957,17/01/2023 08:45,18/01/2023 08:45,,,LOADED,,3068,REMONDIS FREIBURG Süd GmbH,Company Y,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-365
DRAFT,TRUE,2671,73,Papier,Mixed paper with high whiteness,BUY,60,EUR,T,24.75,T,PENDING,3121,211,SU23-0-000-090,CT2023-01-0003011,25/01/2023 14:39,26/01/2023 14:39,,,LOADED,,3123,REMONDIS NECKAR,Orion Recycling,Deutschland,25,31/01/2023 23:59,S2023-01-0-000-381
DRAFT,TRUE,2673,73,Papier,Mixed paper with high whiteness,BUY,60,EUR,T,24.35,T,PENDING,3122,211,SU23-0-000-090,CT2023-01-0003012,26/01/2023 14:46,27/01/2023 14:46,,,LOADED,,3122,REMONDIS NECKAR,Orion Recycling,Deutschland,25,31/01/2023 23:59,S2023-01-0-000-381
DRAFT,TRUE,901,189,Papier,Pallets of sheet paper,BUY,5,EUR,T,19,T,PENDING,3275,113,SU23-0-000-047,CT2023-01-0003165,23/01/2023 10:12,24/01/2023 10:12,0.189999998,,LOADED,,3276,DÖRR  GmbH & Co. KG,Green Earth Industries,Deutschland,16,31/01/2023 23:59,S2023-01-0-000-401
DRAFT,TRUE,679,156,Papier,Mixed paper from department stores (EUWID DE market price),BUY,64.94999695,EUR,T,25.10000038,T,PENDING,2728,73,SU23-0-000-029,CT2022-12-0002618,13/01/2023 08:30,16/01/2023 08:30,0.189999998,,LOADED,,2731,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,20.4,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,524,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,86.5,EUR,T,25.13999939,T,PENDING,2723,95,IN23-0-000-014,CT2022-12-0002613,11/01/2023 11:44,11/01/2023 11:44,0.189999998,,DELIVERED,,2722,Adolf Jass  GmbH & Co KG,North Star Recycling,Deutschland,12.8,31/01/2023 23:59,S2022-12-0-000-359
DRAFT,TRUE,241,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,86.5,EUR,T,24.94000053,T,PENDING,2722,93,IN23-0-000-012,CT2022-12-0002612,04/01/2023 10:03,04/01/2023 10:03,0.189999998,,DELIVERED,,2725,Adolf Jass  GmbH & Co KG,North Star Recycling,Deutschland,12.80000019,31/01/2023 23:59,S2022-12-0-000-359
DRAFT,TRUE,527,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,86.5,EUR,T,24.94000053,T,PENDING,2724,96,IN23-0-000-015,CT2022-12-0002614,18/01/2023 11:08,18/01/2023 11:08,0.189999998,,DELIVERED,,2723,Adolf Jass  GmbH & Co KG,North Star Recycling,Deutschland,12.8,31/01/2023 23:59,S2022-12-0-000-359
DRAFT,TRUE,922,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,86.5,EUR,T,24.94000053,T,PENDING,2725,120,IN23-0-000-021,CT2022-12-0002615,25/01/2023 10:38,25/01/2023 10:38,0.189999998,,DELIVERED,,2724,Adolf Jass  GmbH & Co KG,North Star Recycling,Deutschland,12.80000019,31/01/2023 23:59,S2022-12-0-000-359
DRAFT,TRUE,677,156,Papier,Mixed paper from department stores (EUWID DE market price),BUY,64.94999695,EUR,T,25.22999954,T,PENDING,2729,73,SU23-0-000-029,CT2022-12-0002619,23/01/2023 08:42,23/01/2023 08:42,0.189999998,,LOADED,,2728,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,20.39999962,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,1010,156,Papier,Mixed paper from department stores (EUWID DE market price),BUY,64.95,EUR,T,25.45,T,PENDING,2731,124,SU23-0-000-055,CT2022-12-0002621,30/01/2023 08:48,30/01/2023 08:48,0.19,,LOADED,,2730,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,20.4,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,1008,156,Papier,Mixed paper from department stores (EUWID DE market price),BUY,64.95,EUR,T,25.94,T,PENDING,2730,124,SU23-0-000-055,CT2022-12-0002620,24/01/2023 08:44,24/01/2023 08:45,0.19,,LOADED,,2729,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,20.4,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,699,35,Papier,Paper documents,BUY,220,EUR,T,24.29999924,T,PENDING,2883,78,SU23-0-000-034,CT2023-01-0002773,10/01/2023 11:57,11/01/2023 11:57,0.189999998,,LOADED,,2885,ZIMMERMANN GAN AHL AKTIENGESELLSCHAFT  PAPIERRECYCLING,Western Recycling,,30.2,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,2564,64,Papier,Uncoated free sheet paper for multi-color printing,SELL,340,EUR,T,25.04,T,PENDING,2842,199,IN23-0-000-050,CT2023-01-0002732,17/01/2023 08:29,18/01/2023 08:29,,,DELIVERED,,2842,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,681,64,Papier,Uncoated free sheet paper for multi-color printing,BUY,330,EUR,T,24.98999977,T,PENDING,2842,74,SU23-0-000-030,CT2023-01-0002732,17/01/2023 08:29,18/01/2023 08:29,0.189999998,,LOADED,,2842,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,698,35,Papier,Paper documents,BUY,220,EUR,T,23.39999962,T,PENDING,2884,78,SU23-0-000-034,CT2023-01-0002774,12/01/2023 11:57,13/01/2023 11:57,0.189999998,,LOADED,,2884,ZIMMERMANN GAN AHL AKTIENGESELLSCHAFT  PAPIERRECYCLING,Western Recycling,,30.2,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,2558,67,Papier,Waste paper from printing and publishing activities,SELL,320,EUR,T,25.1,T,PENDING,2843,199,IN23-0-000-050,CT2023-01-0002733,18/01/2023 08:32,19/01/2023 08:32,,,DELIVERED,,2848,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,689,67,Papier,Waste paper from printing and publishing activities,BUY,300,EUR,T,25.15999985,T,PENDING,2843,74,SU23-0-000-030,CT2023-01-0002733,18/01/2023 08:32,19/01/2023 08:32,0.189999998,,LOADED,,2848,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,2554,67,Papier,Waste paper from printing and publishing activities,SELL,320,EUR,T,22.24,T,PENDING,2853,199,IN23-0-000-050,CT2023-01-0002743,13/01/2023 14:08,13/01/2023 14:08,,,DELIVERED,,2854,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,692,35,Papier,Paper documents,BUY,200,EUR,T,25.05999947,T,PENDING,2829,76,SU23-0-000-032,CT2023-01-0002719,11/01/2023 14:52,12/01/2023 14:52,0.189999998,,LOADED,,2829,PREZERO  KNITTLINGEN,TerraCycle,Deutschland,18,31/01/2023 23:59,S2022-12-0-000-367
DRAFT,TRUE,694,35,Papier,Paper documents,BUY,200,EUR,T,23.90999985,T,PENDING,2830,76,SU23-0-000-032,CT2023-01-0002720,18/01/2023 09:12,19/01/2023 15:06,0.189999998,,LOADED,,2830,PREZERO  KNITTLINGEN,TerraCycle,Deutschland,18,31/01/2023 23:59,S2022-12-0-000-367
DRAFT,TRUE,2562,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",SELL,405,EUR,T,25.02,T,PENDING,2844,199,IN23-0-000-050,CT2023-01-0002734,18/01/2023 08:42,19/01/2023 08:42,,,DELIVERED,,2847,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,685,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",BUY,390,EUR,T,25,T,PENDING,2844,74,SU23-0-000-030,CT2023-01-0002734,18/01/2023 08:42,19/01/2023 08:42,0.189999998,,LOADED,,2847,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,2560,64,Papier,Uncoated free sheet paper for multi-color printing,SELL,340,EUR,T,24.28,T,PENDING,2841,199,IN23-0-000-050,CT2023-01-0002731,16/01/2023 15:59,17/01/2023 15:59,,,DELIVERED,,2843,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,683,64,Papier,Uncoated free sheet paper for multi-color printing,BUY,330,EUR,T,24.26000023,T,PENDING,2841,74,SU23-0-000-030,CT2023-01-0002731,16/01/2023 15:59,17/01/2023 15:59,0.189999998,,LOADED,,2843,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,2556,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",SELL,405,EUR,T,25.22,T,PENDING,2845,199,IN23-0-000-050,CT2023-01-0002735,19/01/2023 08:45,20/01/2023 08:45,,,DELIVERED,,2844,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,687,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",BUY,390,EUR,T,25.22999954,T,PENDING,2845,74,SU23-0-000-030,CT2023-01-0002735,19/01/2023 08:45,20/01/2023 08:45,0.189999998,,LOADED,,2844,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,2569,1,Papier,Mixed paper,SELL,-53.25,EUR,T,1,T,PENDING,2848,199,IN23-0-000-050,CT2023-01-0002738,11/01/2023 11:31,11/01/2023 10:59,,,DELIVERED,,,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,2566,67,Papier,Waste paper from printing and publishing activities,SELL,320,EUR,T,21.29,T,PENDING,2848,199,IN23-0-000-050,CT2023-01-0002738,11/01/2023 11:31,11/01/2023 10:59,,,DELIVERED,,2849,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,959,35,Papier,Paper documents,BUY,200,EUR,T,23.84000015,T,PENDING,2831,121,SU23-0-000-053,CT2023-01-0002721,26/01/2023 09:18,27/01/2023 15:06,0.189999998,,LOADED,,2831,PREZERO  KNITTLINGEN,TerraCycle,Deutschland,18,31/01/2023 23:59,S2022-12-0-000-367
DRAFT,TRUE,2548,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",SELL,405,EUR,T,25.39,T,PENDING,2847,199,IN23-0-000-050,CT2023-01-0002737,26/01/2023 08:55,27/01/2023 08:55,,,DELIVERED,,2846,SAICA SPANIEN,Iberia Paper,Spain,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,1018,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",BUY,390,EUR,T,25.4099,T,PENDING,2847,125,SU23-0-000-056,CT2023-01-0002737,26/01/2023 08:55,27/01/2023 08:55,,,LOADED,,2846,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,1016,41,Papier,"Wood-free pulp without adhesive, made from chips or shavings",BUY,390,EUR,T,24.8299,T,PENDING,2846,125,SU23-0-000-056,CT2023-01-0002736,25/01/2023 08:51,26/01/2023 08:52,0.19,,LOADED,,2845,Rudolf Fritsche GmbH,Evergreen Industries,Deutschland,,31/01/2023 23:59,S2023-01-0-000-376
DRAFT,TRUE,202,35,Papier,Paper documents,BUY,185,EUR,T,25,T,PENDING,2828,64,SU23-0-000-024,CT2023-01-0002718,10/01/2023 14:27,11/01/2023 14:27,0.189999998,,DELIVERED,,2832,PREZERO  KNITTLINGEN,TerraCycle,Deutschland,18,31/01/2023 23:59,S2022-12-0-000-367
DRAFT,TRUE,374,158,Papier,Mixed paper from department stores (market price),BUY,50,EUR,T,24.76000023,T,PENDING,3204,47,SU23-0-000-012,CT2023-01-0003094,04/01/2023 0:00,16/01/2023 11:47,,,LOADED,,3205,Recycling Zentrum Wiesental GmbH,Black Forest Recycling,Deutschland,,31/01/2023 23:59,S2023-01-0-000-385
DRAFT,TRUE,2501,17,Papier,Cardboard packaging for cigarettes (Czech Republic),BUY,181,EUR,T,23.06,T,PENDING,2940,216,SU23-0-000-094,CT2023-01-0002830,18/01/2023 10:30,18/01/2023 10:30,0.19,,DELIVERED,,2940,Recyclog GmbH,EcoCycle,Deutschland,,31/01/2023 23:59,S2023-01-0-000-384
DRAFT,TRUE,1741,180,Papier,Mixed paper from department stores (Hall market),BUY,9.95,EUR,T,2.84,T,PENDING,3252,148,SU23-0-000-065,CT2023-01-0003142,18/01/2023 14:09,18/01/2023 10:26,0.19,,PLANNED,,3253,DR HALL VERSAND GmbH,GreenBox,Deutschland,,31/01/2023 23:59,S2022-12-0-000-361
DRAFT,TRUE,2669,35,Papier,Paper documents,BUY,200,EUR,T,25.03,T,PENDING,3235,210,SU23-0-000-089,CT2023-01-0003125,27/01/2023 15:11,30/01/2023 15:11,,,LOADED,,3236,REMONDIS NECKAR,Orion Recycling,Deutschland,48.8,31/01/2023 23:59,S2023-01-0-000-393
